Name,Review_Count,Rating,Prices,Description,Ingredients,Cal,Nutrition,url
Many Rivers To Cross Peter Robinson,No ratings yet,Nan,5.00,The 26th instalment of the Number One bestselling series,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306734389
"Tesco Loss Free Brush 2""",(3),3.7,1.99,High-quality paintbrush is suitable for use with varnishes also,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/261841152
Tesco Supersoft Cotton 2 Pack Face Cloth White,No ratings yet,Nan,2.00,-,2 x Face Cloth,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302357899
Cafe Creme Blue 10 Pack,No ratings yet,Nan,6.05,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/294350204
Royal Dutch Mini Double Filter Cigarillos 10 Pack,No ratings yet,Nan,4.70,Royal Dutch Mini Double Filter Cigarillos 10 Pk ,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306817902
Tesco Aura Cereal Bowl Ochre,(1),5,1.50,Durable for everyday use,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304457795
Tesco Photo Frame 4X6 Grey,No ratings yet,Nan,1.75,NA,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303403763
Tesco Aura Mug Grey,(1),5,1.50,- Stoneware mug,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/300115164
Tesco White Tissue 5 Sheets,No ratings yet,Nan,1.00,"Tesco Stores Ltd.,",Made in China,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/253988558
2 Sheet 2 Tag Tatty Teddy,No ratings yet,Nan,1.25,- Tatty Teddy print,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/297354973
Tesco Birthday Boy Balloons 10 Pack,No ratings yet,Nan,1.25,- Assorted colours,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/259422806
Rainbow Polka Napkins 16Pk,(1),4,1.00,- Quantity: 16 Two-Ply Napkins,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/294633671
Carlton Bright 20 Pack,No ratings yet,Nan,8.75,Manufactured in the EU by Imperial Tobacco Limited.,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/296058444
Tesco Landscape Stripe Bag Large,No ratings yet,Nan,1.50,"Tesco Stores Ltd.,",Made in China,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/278121379
Jps Silver Stream Superkings 20 Pack,No ratings yet,Nan,10.14,Manufactured in the EU by Imperial Tobacco Limited.,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295362610
Tesco A4 Notebook 140 Pages,No ratings yet,Nan,0.75,"Tesco Stores Ltd.,",Cover. Widely Recycled,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/271660287
Tesco Multi Colour Hearts Medium Bag,No ratings yet,Nan,0.90,"Tesco Stores Ltd.,",Made in China,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302160031
Tesco Purple Balloons 15Pk,No ratings yet,Nan,1.00,- Assorted colours,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/288615114
Pall Mall Flow Red Superkings 20 Cigarettes,(1),1,8.40,Pall Mall Flow Red Superkings 20 Cigarettes ,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306493460
Tesco Aura Dinner Plate Ochre,(5),4.6,1.75,Durable for everyday use,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304457806
Haribo Fruitilious 10 Pack,No ratings yet,Nan,1.50,Fruit Flavour Gums,"Glucose Syrup, Sugar, Dextrin, Water, Gelatine, Humectant: Sorbitol Syrup, Fruit Juice from Concentrate: Apple, Raspberry, Orange, Strawberry, Lemon, Pineapple, Acid: Citric Acid, Fruit and Plant Concentrates: Carrot, Apple, Radish, Spirulina, Paprika, Hibiscus, Blackcurrant, Tomato, Flavouring, Glazing Agents: White and Yellow Beeswax, Carnauba Wax, Invert Sugar Syrup",Nan,Energy:1 187 kJ/282 kcal4 %Fat:<0.5 g<1 %of which saturates:0.1 g<1 %Carbohydrate:54 g5 %of which sugars:33 g9 %Protein:6.4 g3 %Salt:0.,https://www.tesco.com/groceries/en-GB/products/304608364
Tesco Basics Butterfly Can Opener,(20),4.1,0.50,Butterfly can opener,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/286060398
Signature Blue 5 X 10,(1),5,28.85,Blue Cigars,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/294349610
Sterling Blue Superkings 100 Pack,No ratings yet,Nan,50.50,Nan,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295626079
Richmond Real Blue 100 Pack,No ratings yet,Nan,56.00,Manufactured in the EU by Imperial Tobacco Limited.,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295315712
Snazaroo Rainbow Kit,(1),5,10.00,Suitable from 3 years,3 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305676188
Tesco Wire Hanging Shelf Storage,No ratings yet,Nan,3.50,H29cm x W20cm x D43cm,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304847950
Players Real Red 5 X 20 Pack,No ratings yet,Nan,45.80,Manufactured in the EU by Imperial Tobacco Limited.,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/299913194
Tesco Klipfresh 5L Square,(1),4,6.50,"- Suitable for dishwasher, microwave and freezer. Stackable and nestable",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/296663107
10 Motives Disposable Menthol,(1),5,5.99,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/301512907
American Roll Your Own 30G,(3),3.3,17.20,Pack size: 30G,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/294707043
Logic Lqd Tobacco 18Mg,(1),5,3.49,Discover more at www.logicvapes.co.uk,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/301411785
Old Holborn Roll Your Own 30G,No ratings yet,Nan,16.55,Pack size: 30G,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/294718617
Tesco Lustre Sipper Bottle Blush 650Ml,(3),2.3,6.00,H21.5cm x W7.5cm x D21cm,36 Months,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305788142
Vype Epen 3 Master Blend Tobacco 12Mg,(1),5,5.99,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304096674
Marlboro Roll Your Own 30G,No ratings yet,Nan,11.90,Get help to stop smoking at www.nhs.uk/quit,Made in the EU,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302419844
Tesco Large Unfragranced Pillar Candle - White,(8),4,3.00,SS20 Tesco Large Unfragranced Pillar Candle 68x200,Made in Poland,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/289910673
Drum Gold Gold 30G,(1),5,16.34,Manufactured in the EU by Imperial Tobacco Limited.,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295227246
Command Medium Picture Hanging Strips 4 Sets,(20),4.5,3.50,Medium White Picture Hanging Strips,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/285393817
Tesco Porcelain Dinner Plate,(32),4.6,2.50,Single dinner plate from the Super White Porcelain tableware range,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/271771582
Staedtler Pastel Pencils 12 Pack,No ratings yet,Nan,3.00,Pastel colouring pencils in 12 assorted colours,12 x Pastel Colouring Pencils,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306235254
Pall Mall Flow Blue Superkings 20 Cigarettes,(2),3.5,9.50,Pall Mall Flow Blue Superkings 20 Cigarettes ,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306664137
Tesco White C5 Envelopes 50 Pack,(5),5,2.00,NA,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/265605017
Tesco Silver Tissue 3 Sheets,(1),1,1.00,"Tesco Stores Ltd.,",Made in China,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/257693418
Tesco Clip Glass Storage Small,(3),2.3,2.25,Height 10cm Width 11cm Length 14cm,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303622526
Thomas Mini Blind Bag Assorted,(3),5,2.50,Never-before-seen themes and styles. With more to collect when new styles are introduced.,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/287890102
Jena Insulated Cups With Lids 8Pk,(3),3,2.00,These super Insulated cups and lids are perfect to keep your drink warm for longer. The ripple wall texture increases grip.,8 x Cups and Lids,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/275502043
Rothmans Original King Size 20 Pack,No ratings yet,Nan,13.00,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/294779763
Swan Gas 200Ml,No ratings yet,Nan,1.92,Universal gas lighter refill,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/274057323
Gummi Burger Sweets,No ratings yet,Nan,1.50,Fruit and Cream Flavour Jelly and Foam Gums.,"Glucose Syrup, Sugar, Water, Beef Gelatine, Apple Juice (5%) (from Concentrate), Humectant E420(ii), Acids: E330, E270, Milk Protein, Flavourings, Glazing Agents: E901, E903, Fruit and Vegetable Extracts (Red Pepper, Black Carrot), Colour: E160a(ii)",Nan,Energy 1439kJ/-339kc,https://www.tesco.com/groceries/en-GB/products/277726074
Tesco Cotton Low Twist Hand Towel Yellow,(1),5,2.70,"Super soft low twist towel, great for everyday use.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304635360
Glow Sticks 15Pk,No ratings yet,Nan,1.50,"Simply crack the chemical-filled tubes and they emanate a beautiful, frequently vividly-coloured glow. A great party line and an ideal addition to outdoor seasonal events such as bonfire night and New Year's Eve",3 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/289803642
Tesco Sticky Notes 350 Sheets 50Mm X 50Mm,No ratings yet,Nan,1.00,"Organise files, write reminder notes with a water-based adhesive strip",Bag. Recycle with bags at large supermarket,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/262704671
Tesco Pink Butterfly Tissue 3 Sheets,(1),5,1.50,LUXURY TISSUE FOR ANY OCCASSION,Made in China,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/278360717
Tesco Party Balloons Plates 8Pk,No ratings yet,Nan,1.00,- Quantity: 8 Plates,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/261240346
Tesco Happy Birthday Text Tissue,No ratings yet,Nan,1.25,Bright and colourful text design printed tissue a perfect way to accessories your gift.,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304972478
Go Create Glue Stick,No ratings yet,Nan,1.00,"1. Disappearing purple for easy location, bonds properly to a variety of surfaces such as paper, photos, cardboard and more",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/281468460
Mail On Sunday,(1),1,1.80,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304160638
Tesco Texture Hi Ball Smoke,No ratings yet,Nan,1.00,"Coloured tumbler perfect for juices, sodas and water",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302130424
Tesco White Linen & Orchid Melt,No ratings yet,Nan,0.60,SS21 Tesco Scented Wax Melt UK,Made in Poland,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/296205858
Tesco Blue Medium Bag,(1),1,0.90,"Don't be blue, we've got a gorgeous gift bag here that's just perfect for you! With its sturdy navy blue cord handles and co-ordinating blue gift tag, this medium sized, portrait orientated, bag is ideally suited to a variety of items from books and DVDs to smaller items of clothing, gadgets, ornaments and more.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305159524
St Bruno Ready Rubbed 50G,No ratings yet,Nan,16.77,Manufactured in the EU by Imperial Tobacco Limited.,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/294287360
Cirro Eliquid Cherry Bomb 18Mg,No ratings yet,Nan,3.99,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/301512458
Sharpie Permanent Markers Black 5 Pack,(23),4.9,3.30,Fade and water resistant,Made in U.S.A.,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/264646442
Lambert & Butler Original Pouch 50G,No ratings yet,Nan,19.50,Pack size: 50G,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305384896
Summit Coolbag,(4),1,8.00,12.5L capacity big enough to hold up to 24 cans,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/291663069
Tesco Microchenille Bath Mat Pale Grey,(1),4,6.00,T. MICRO CHENILLE BATH MAT,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295887276
Tesco Hiball 4 Pack,(1),3,5.00,- Dishwasher Safe,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304596612
Go Cook Silicone Turner,(2),3,5.00,Soft-touch handle for a comfortable grip \n ,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295752879
Gardeners World,No ratings yet,Nan,5.45,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306236132
Pall Mall Fine Cut 30G,No ratings yet,Nan,11.00,Pack size: 30G,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/296242122
Tesco Cotton Low Twist Bath Towel Mid Grey,No ratings yet,Nan,4.00,"Super soft low twist towel, great for everyday use.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304635256
Tesco Round Fluted Cake Tin 23Cm,(2),4,3.50,- Teflon non-stick coating,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295156329
Henri Wintermans Corona Sumatra Single,No ratings yet,Nan,5.95,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/294302274
Tesco Bondi Cereal Bowl,No ratings yet,Nan,3.00,"Enhance your table with this stylish cereal bowl made from glazed stoneware, giving it a distinctive feel.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304853090
Sistema Klip It Pack 3 X 200Ml,(2),3.5,5.00,"Pack of 3, 200ml boxes ",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/292374634
Sellotape On Hand Dispenser Refill Pack,No ratings yet,Nan,2.50,Refill for the Sellotape On-Hand dispenser,2 x Rolls,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/279858600
Led Bottle Lights,(1),5,3.00,"Transforms any empty bottle into a decorative light, the 20 bright white LED's are set on a cork shaped power pack with on/off switch. Simply feed the lights into the empty bottle and when lit it will take on the bottles colour. Portable and versatile it can add an instant and creative feature to a rooms decor wherever needed",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306008269
Tesco Sticky Notes 76Mmx127mm Yellow 100 Shts,No ratings yet,Nan,1.00,"Easy-to-reposition sticky notes, ideal for organisation & self-reminders",Bag. Recycle with bags at large supermarket,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/258864394
Tesco Nova Porcelain Mug,(17),4.4,2.00,Single mug from the Super White Porcelain tableware range,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/270310773
Tesco Basics Duct Tape,(12),4.7,2.00,Strong reel of duct tape in a silver-effect finish,"Card. Card widely recycled
Blister. Plastic check local recycling",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/264594992
Panama Thin Panatellas 6 Pack,No ratings yet,Nan,6.60,Manufactured in the EU by Imperial Tobacco Limited.,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295626592
Tesco Basic Can Opener,(41),2,2.00,Durable plastic can opener,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/287778037
Tesco Spiced Berries & Apple 27Pk Tealights,(3),1.3,1.75,SS21 Tesco 27pk Scented Tealights JB,Made in Poland,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/296206949
Silver Glitter Candles 12 Pack,No ratings yet,Nan,2.00,"Impress your guests with these gorgeous glittery candles, sure to add a touch of sparkler to any celebration cake. Pack contains 12 candles.",12 x Pack,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304427848
Tesco Cotton Low Twist Hand Towel White,No ratings yet,Nan,3.00,"Super soft low twist towel, great for everyday use.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304635210
Tesco A Little Something Bag Large,No ratings yet,Nan,1.50,"Tesco Stores Ltd.,",Made in China,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/292880795
Tesco Pearlised Blue Balloons 10 Pack,No ratings yet,Nan,1.25,- Assorted colours,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/258885167
Caroline Gardner Bee Pouch Bags,(1),5,2.00,Can easily be folded up and stored in your handbag or pocket when not in use.,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304458143
Tesco Rubber Bands,(2),3,1.00,- Great for holding objects together,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/298692806
Tesco Polka Dot Balloons 10 Pack,(1),5,1.50,- Assorted colours,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/288952123
Tesco Paper Bunting,No ratings yet,Nan,1.25,"Tesco Stores Ltd.,","Bag. Plastic not currently recycled
",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302738719
Good And Bad Alien Eggs,(1),5,1.50,A sticky stretchy alien in an egg with slimy putty. Perfect gift for children who like aliens.,3 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/276809629
Tesco White Card X8 Sheet,No ratings yet,Nan,1.50,20 sheets of A4 bright white FSC Mix card,8 x Sheets,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/281467708
Tiara,No ratings yet,Nan,1.50,"This Diamond Tiara is fit for a princess! This silver plastic tiara is completely encrusted with glittering faux diamonds. Built-in hair combs hold it in place, making the perfect accent to a princess updo. Add it to your costume or wear it for a special occasion!",3 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/301837742
Tesco Santorini Striped Bag Medium,(2),1.5,0.90,"Tesco Stores Ltd.,",Made in China,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/290444130
Tesco Blue Plates 8Pk,No ratings yet,Nan,0.75,- Quantity: 8 Plates,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/271508584
Go Create Colouring Pad A5,No ratings yet,Nan,1.00,48 pages of A5 outlined drawings on FSC Mix white paper,3 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/281468532
Airplane Glider,No ratings yet,Nan,0.50,Classic WWII designs. Simply piece together and they are ready to fly. Assorted models in individual envelopes.,3 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/297852061
Daily Star Scottish (Saturday),No ratings yet,Nan,0.55,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/256672422
Star Wars The Skywalker Saga Box Set 18 Disc,No ratings yet,Nan,60.00,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306660723
Duracell Ultra AA Batteries 8 Pack,(26),4.9,8.50,Duracell Battery Ultra Pk8 AA 75051925,Made in Belgium,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/251459764
Condor Ready Rubbed Roll Your Own 50G,(1),5,15.99,Ready Rubbed,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295626380
