Name,Review_Count,Rating,Prices,Description,Ingredients,Cal,Nutrition,url
Tesco Cottage Pie 350G,(15),4,1.20,"Cooked minced beef with onion, mushrooms, peas and carrots in a gravy, topped with potato, carrot, sweet potato and butternut squash mash.","INGREDIENTS: Potato and Vegetable Mash (51%) [Potato, Carrot, Sweet Potato, Butternut Squash, Whole Milk], Water, Beef (11%), Tomato Purée, Onion, Mushroom, Peas, Carrot, Cornflour, Tomato, Yeast Extract, Garlic Purée, Salt, Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Beef Extract, Sage, Onion Powder, Malted Barley Extract, Whey Powder (Milk), Black Pepper, Sugar, Thyme, Caramelised Sugar, Mushroom Concentrate, Red Wine Extract, Whey Concentrate (Milk), Flavouring, Aniseed, Milk Proteins.",Energy 996kJ / 237kcal ,Energy996kJ / 237kcal312kJ / 74kcalFat5.1g1.6gSaturates3.3g1.0gCarbohydrate26.7g8.4gSugars9.5g3.0gFibre6.4g2.0gProtein17.7g5.6gSalt1.4g0.4g* Reference intake of an average adult (8400 kJ / 2000 kcal)--When oven cooked acc,https://www.tesco.com/groceries/en-GB/products/303182406
Tesco 6 All Butter Croissants 255G,(12),3.6,2.00,6 Frozen all butter croissants ready to bake.,"INGREDIENTS: Wheat Flour, Water, Butter (Milk) (18%), Yeast, Sugar, Pasteurised Whole Egg, Wheat Gluten, Salt, Flour Treatment Agent (Ascorbic Acid).",Energy 1678kJ / 401kcal ,Energy1678kJ / 401kcal604kJ / 144kcalFat20.6g7.4gSaturates12.1g4.3gCarbohydrate43.2g15.6gSugars6.0g2.1gFibre2.3g0.8gProtein9.6g3.4gSalt0.8g0.3g* Reference intake of an average adult (8400 kJ / 2000 kcal)--When cooke,https://www.tesco.com/groceries/en-GB/products/306495763
Tesco Raspberry Pavlova 310G,(5),3.2,2.00,"A meringue shell filled with whipped cream, topped with raspberry sauce and raspberries.","INGREDIENTS: Sugar, Whipping Cream (Milk) (28%), Pasteurised Egg White, Raspberry (17%), Water, Cornflour, Citric Acid, Stabilisers (Carob Gum, Xanthan Gum), Caramelised Sugar Syrup, Flavouring.",Energy 1141kJ / 272kcal ,Energy1141kJ / 272kcal589kJ / 141kcalFat12.7g6.6gSaturates8.2g4.2gCarbohydrate35.4g18.3gSugars32.4g16.7gFi,https://www.tesco.com/groceries/en-GB/products/291745550
Tesco Nacho Cheese & Bean Bakes 280G,(13),1.8,1.00,"Puff pastry filled with haricot beans, red Cheddar cheese and jalapeño chillies.","INGREDIENTS: Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Whole Milk, Haricot Beans (9%), Red Cheddar Cheese (with Colour: Beta-Carotene) (Milk) (6%), Palm Oil, Onion, Jalapeño Chilli, Cornflour, Stabilisers (Hydroxypropyl Methyl Cellulose, Methyl Cellulose), Salt, Yeast, Rapeseed Oil, Pea Protein, Cheese Solids (Milk), Yeast Extract, Flavouring, Maltodextrin, Sugar, Cumin, Coriander, Chilli Flakes, Cinnamon, Sunflower Oil, Flour Treatment Agent (L-Cysteine), Colour (Beta-Carotene). ",Energy 1068kJ / 255kcal ,Energy1068kJ / 255kcal1399kJ / 334kcalFat10.8g14.1gSaturates5.6g7.3gCarbohydrate29.5g38.7gSugars2.5g3.3gFibre3.6g4.8gProtein8.1g10.6gSalt0.5g0.6g* Reference intake of an average adult (8400 kJ / 2000 kcal)--When cooke,https://www.tesco.com/groceries/en-GB/products/305041299
Tesco Cookies & Cream Ice Cream Sticks 3X110ml,(7),4.1,1.00,Cream flavour ice cream swirled with a chocolate sauce dipped in white chocolate and cookie crumb.,"INGREDIENTS: Partially Reconstituted Skimmed Milk Concentrate, White Chocolate (30%) [Cocoa Butter, Sugar, Dried Skimmed Milk, Butteroil (Milk), Milk Sugar, Emulsifiers (Soya Lecithins)], Glucose Syrup, Chocolate Sauce (6%) [Water, Muscovado Sugar, Dark Chocolate [Cocoa Mass, Sugar, Cocoa Butter, Fat Reduced Cocoa Powder, Emulsifier (Soya Lecithins)], Glucose Syrup, Condensed Skimmed Milk, Cream (Milk), Sugar, Butteroil (Milk), Cornflour, Salt], Sugar, Cookie Crumble (3%) [Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Sugar, Palm Oil, Fat Reduced Cocoa Powder, Rapeseed Oil, Salt, Raising Agent (Sodium Bicarbonate)], Coconut Oil, Palm, Whey Powder (Milk), Palm Oil, Palm Kernel Oil, Emulsifier (Mono- and Di-Glycerides of Fatty Acids), Stabilisers (Locust Bean Gum, Guar Gum), Flavourings.",Energy 1361kJ / 326kcal ,Energy1361kJ / 326kcal995kJ / 238kcalFat20.0g14.6gSaturates14.2g10.4gCarbohydrate33.0g24.1gSugars27.3g19.9gFibre0.7g0.,https://www.tesco.com/groceries/en-GB/products/305834883
Tesco Free From 2 Ham Hock & Cheddar Crisp Bakes 270G,(11),2.2,2.00,"Shredded ham hock mixed with mashed potato, extra mature Cheddar cheese and onion, in a gluten free coating.","INGREDIENTS: Ham Hock (25%) [Pork, Water, Salt, Preservative (Sodium Nitrite)], Potato, Extra Mature Cheddar Cheese (Milk) (10%), Red Onion, Spring Onion, Mozzarella Full Fat Soft Cheese (Milk), Water, Rice Flour, Rapeseed Oil, Dried Potato, Maize Flour, Gram Flour, Whipping Cream (Milk), Potato Starch, Cornflour, Salt, Dextrose, Pepper, White Pepper, Stabiliser (Xanthan Gum).",Energy 931kJ / 222kcal ,Energy931kJ / 222kcal1164kJ / 278kcalFat10.1g12.6gSaturates3.6g4.5gCarbohydrate19.4g24.3gSugars0.7g0.9gFibre2.1g2.6gProtein12.4g15.5gSalt1.2g1.5g* Reference intake of an average adult (8400 kJ / 2000 kcal)--When cooked acc,https://www.tesco.com/groceries/en-GB/products/284556063
Cadbury Double Decker Ice Cream 480Ml,(4),3.2,2.50,"Chocolate and Nougat Flavour Ice Creams, with Milk Chocolate Pieces, Cereal Pieces, and a Nougat Flavour Sauce Core.","Concentrated Skimmed Milk, Glucose Syrup, Water, Nougat Flavour Sauce (9.5%) (Invert Sugar Syrup, Sweetened Condensed Skimmed Milk, Coconut Oil, Water, Emulsifiers (E472b, E471), Caramelised Sugar, Thickener (Pectin), Flavouring, Stabiliser (E339)), Coconut Oil, Sugar, Milk Chocolate Pieces (5%) (Milk, Sugar, Cocoa Butter, Cocoa Mass, Vegetable Fats (Palm, Shea), Emulsifier (E442), Flavourings), Cereal Pieces (4%) (Cocoa Butter, Icing Sugar, Wheat Flour, Sugar, Wheat Malt, Wheat Starch, Raising Agent (E500), Salt, Flavouring), Dried Whey (from Milk), Fat Reduced Cocoa Powder, Dextrose, Milk Chocolate (Milk, Sugar, Cocoa Butter, Cocoa Mass, Vegetable Fat (Palm), Emulsifiers (E442, E476), Flavourings), Emulsifiers (E471, E477), Stabilisers (E412, E410), Flavourings (from Milk), Caramelised Sugar Syrup, Coffee Extract",Energy 704kJ/169kcal ,Energy 704kJ/169kcal563kJ/135kcal7%8400kJ/2000kcalFat 9.5g7.6g11%70gof which Saturates 7.7g6.2g31%20gCarbohydrate 18.9g15.1g6%260gof which Sugars 14.4g11.5g13%90gFibre 0.5g0.4g--Protein 1.6g1.3g3%50gSalt 0.11g0.,https://www.tesco.com/groceries/en-GB/products/304373692
Birds Eye 4 Battered Haddock Fillets 440G,(3),2,4.80,"Portions formed from pieces of haddock fillet, coated in a crispy batter, lightly fried.","Haddock (Fish) (54%), Batter Coating*, Rapeseed Oil, *Batter Coating (Fortified Wheat Flour (Wheat, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Starch (Potato, Wheat), Flour (Rice, Maize), Salt, Raising Agents (Diphosphates, Sodium Carbonates), Dextrose, Palm Fat, Skimmed Milk Powder, Mustard, Natural Flavourings, Pepper Extract",Energy As Sold 100g Provides: ,Energy - kJ978kJ1104kJ- kcal234kcal264kcalFat 13.0g15.0g- of which Saturates 1.,https://www.tesco.com/groceries/en-GB/products/303334308
Birds Eye Perfectly Baked 2 Salmon Fillets Lemon & Dill Sauce 260G,(8),3.2,4.50,Wild pink salmon fillets with a lemon and dill sauce.,"Wild Pink Salmon (Fish) (83%), Water, Palm Kernel Oil, Rapeseed Oil, Butter (Milk), Dill, Salt, Rice Starch, Natural Emulsifier (Sunflower Lecithin)#, Extra Virgin Olive Oil, Spices, Fish Gelatine, Lemon Extract, #Lecithin is used to help the Sauce Blend with the Fish Juices on cooking, it is a natural material found in many traditional food ingredients",Energy As Sold 100g Provides: ,Energy - kJ633kJ889kJ- kcal152kcal213kcalFat 9.3g13g- of which Saturates 4.1g,https://www.tesco.com/groceries/en-GB/products/302274962
Halo Top Peanut Butter Cup Ice Cream 473Ml,(13),3.5,5.00,Peanut Butter Cup Ice Cream with Sugar and Sweeteners,"Milk, Eggs, Sweetener (Erythritol), Milk Protein Concentrate, Cream, Organic Cane Sugar, Dietary Fibre, Peanut Butter (4%) (Roasted Peanuts, Sugar, Peanut Oil, Salt), Emulsifier (Vegetable Glycerin), High Fat Cocoa, Sea Salt, Natural Flavours, Organic Stabiliser (Carob Bean Gum, Guar Gum), Organic Sweetener (Steviol Glucosides (Stevia)), Contains 5% of Organic ingredients",Nan,"Energy 335 kJ283 kJ-80 kcal68 kcal3%Fat 3.3g2.8g4%of which Saturates 1.3g1.1g6%Carbohydrate, total 14g12g5%of which Sugars5.9g5g6%of which Polyols4.8g4.1gFibre 2.",https://www.tesco.com/groceries/en-GB/products/299443330
Acre Lane Slow Cooked Lamb Joints 625G,(28),2.8,5.50,Slow Cooked Bone-in Lamb Rump Joints in a Rosemary and Mint Gravy,"Lamb (80%), Water, Sugar, Cornflour, Herbs (Rosemary, Mint), Yeast Extract, Acids: Sodium Diacetate; Citric Acid, Salt, Dried Garlic, Tapioca Starch, Barley Malt Extract, Colour: Paprika Extracts, Herb Extracts",Energy 1058kJ ,Energy 1058kJ2306kJ-(255kcal)(555kcal)Fat 19.4g42.3gof which saturates 8.8g19.2gCarbohydrate 5.6g12.2g,https://www.tesco.com/groceries/en-GB/products/302304231
Tesco Beef Brisket In Gravy 400G,(14),2.3,4.00,Cooked beef brisket in ale gravy.,"Beef (80%), Water, Onion, Stout (Barley), Cornflour, Vinegar, Brown Sugar, Tomato Purée, Caramelised Sugar Syrup, Sea Salt, Black Pepper, Flavouring, Bay, Salt.",Energy 638kJ / 152kcal ,Energy638kJ / 152kcal1275kJ / 305kcalFat7.8g15.6gSaturates3.2g6.5gCarbohydrate3.1g6.2gSugars1.9g3.8gFibre0.5g1.0gProtein17.2g34.4gSalt0.4g0.9g* Refe,https://www.tesco.com/groceries/en-GB/products/299584449
Birds Eye Inspirations Chicken Fillets Original 250G,(9),2.7,3.00,"Cooked marinated chicken breast strips, coated in breadcrumbs, lightly fried.","Chicken Breast (61%), Breadcrumbs (Wheat Flour, Water, Yeast, Dextrose, Salt, Rapeseed Oil, Sugar, Turmeric), Water, Rapeseed Oil, Wheat Flour, Dextrose, Salt, Pepper Extract",Energy As Sold 100g Provides: ,Energy - kJ963kJ1212kJ- kcal230kcal290kcalFat 12g15g- of which Satura,https://www.tesco.com/groceries/en-GB/products/303334372
Tesco King Prawns & Mussels In Wine Garlic Sauce 450G,(24),2.8,3.50,"Shell-on mussels (Mytilus chilensis) and raw king prawns (Litopenaeus vannamei) with added water in a white wine, cream and garlic sauce.","INGREDIENTS: Mussels (Mollusc) (33%), White Wine (Sulphites), Water, King Prawn (Crustacean) (9%), Single Cream (Milk), Double Cream (Milk), Onion, Celery, Garlic Purée, Dried Skimmed Milk, Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Cornflour, Parsley, Salt, Concentrated Fish Broth (Plaice (Fish), White Fish), Maltodextrin, Stabiliser (Xanthan Gum), Yeast Extract, Sunflower Oil, Sage, Potato Starch, Sugar, Black Pepper, Onion Concentrate, Onion Powder, Parsnip Powder, Spices (Lovage, Turmeric, Nutmeg, White Pepper, Mace), Lovage Extract, Pepper Oil, Garlic Powder.",Energy 348kJ / 83kcal ,"Energy348kJ / 83kcal605kJ / 145kcalFat5.0g8.7gSaturates3.3g5.7gCarbohydrate3.8g6.6gSugars1.3g2.3gFibre1.0g1.7gProtein5.3g9.2gSalt0.9g1.5g* Reference intake of an average adult (8400 kJ / 2000 kcal)--** When oven cooked according to instructions , shel",https://www.tesco.com/groceries/en-GB/products/305040497
Ben & Jerry's Baked Alaska Vanilla Ice Cream 465Ml,(4),3.8,4.50,Vanilla dairy ice cream with a marshmallow swirl (11%) and white polar bear shaped chunks (7.5%),"Cream (MILK) (27%), water, sugar, condensed skimmed MILK, glucose syrup, free range EGG yolk, coconut oil, whole MILK powder, EGG white, vanilla extract, stabilisers (guar gum, pectin, carrageenan), MILK fat, emulsifier (SOY lecithin). May contain gluten. > Sugar, vanilla: mass balance is used to match Fairtrade sourcing, total 19% F. F Visit info.fairtrade.net/sourcing  Contains Egg, Soy and Milk. May contain Cereals cont. Gluten. Yes Alcohol Certified for Kosher Suitable for vegetarians",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305949505
Ben & Jerry's Karamel Sutra Core Ice Cream 465Ml,(2),5,4.50,A core of soft caramel (12%) surrounded by chocolate & caramel dairy ice creams with chocolatey chunks (4%),"Cream (MILK) (26%), water, sucrose, condensed skimmed MILK, condensed whole MILK, glucose syrup, cocoa powder (1.5%), free range EGG yolk, vegetable oils (coconut, sunflower), fat reduced cocoa powder, butter (MILK), stabilisers (pectin, guar gum, carrageenan), salt, emulsifiers (sunflower lecithin, SOY lecithin), MILK fat, vanilla extract, acidity regulator (citric acid), natural vanilla flavouring. >Sugar, cocoa, vanilla: mass balance is used to match Fairtrade sourcing, total 19 % F. F Visit info.fairtrade.net/sourcing  Contains Egg, Soya and Milk. Free from Irradiation and Meat. Yes Alcohol, Kosher, Ovo Lacto Vegetarian",Nan,Energy (kJ)1072 kJ965 kJEnergy (kcal)256 kcal230 kcalFat (g)14 g13 gof which saturates (g)9.7 g8.7 gCarbohydrate (g)27 g24 gof which sugars,https://www.tesco.com/groceries/en-GB/products/305956750
Ben & Jerry's Cookie Dough Sandwich Up Vanilla Ice Cream 465Ml,(1),4,4.50,"Vanilla Dairy Ice Cream with Chocolatey Sandwich Cookies (8%), Chunks of Chocolate Chip Cookie Dough (3%) and a Chocolatey Cookie Swirl (5%)","Cream (MILK) (26%), water, condensed skimmed MILK, sugar, WHEAT flour, vegetable oils (rapeseed, coconut, fully refined soybean, sunflower), free range EGG yolk, brown sugar, icing sugar, butter (MILK), fat reduced cocoa powder, lactose (MILK), dextrose, skimmed MILK powder, MILK fat, EGG, cocoa mass, cocoa butter, vanilla extract, whey powder (MILK), salt, natural vanilla and brown sugar flavourings with other natural flavourings, stabilisers (guar gum, carrageenan), molasses, invert sugar syrup, raising agents (sodium bicarbonate, ammonium carbonate), emulsifier (SOY lecithin), natural butter flavouring (MILK), natural flavouring. May contain nuts. > Sugar (except invert and icing sugar), cocoa, vanilla: mass balance is used to match Fairtrade sourcing, total 18%F. F Visit info.fairtrade.net/sourcing  Contains Cereals containing Gluten, Egg, Soya, and Milk. May contain Nuts. Certified Kosher and Halal. Contains Alcohol. Suitable for Vegetarians",Nan,Energy (kJ)1211 kJ1042 kJEnergy (kcal)289 kcal248 kcalFat (g)16 g14 gof which saturates (g)9.1 g7.9 gCarbohydrate (g)31 g27 gof which sugars,https://www.tesco.com/groceries/en-GB/products/305736469
Ben & Jerry's Peanut Butter Cup Ice Cream 465Ml,(4),4,4.50,Peanut Butter Dairy Ice Cream with Peanut Butter Cups (19%),"Water, cream (MILK) (21%), sugar, condensed skimmed MILK, PEANUTS (9%), vegetable oils (coconut, rapeseed, fully refined soybean), free range EGG yolk, PEANUT flour, skimmed MILK powder, whole MILK powder, fat reduced cocoa powder, salt, natural vanilla flavouring, emulsifier (SOY lecithin), stabilisers (guar gum, carrageenan). May contain cereals containing gluten. Sugar, cocoa, vanilla: mass balance is used to match Fairtrade sourcing, total 18% F. F Visit info.fairtrade.net/sourcing  Contains Egg, Peanuts, Soy and Milk. May contain Cereals cont. Gluten + prods. Certified for Kosher and Halal. Yes Alcohol Suitable for vegetarians",Nan,Energy (kJ)1297 kJ1181 kJEnergy (kcal)310 kcal282 kcalFat (g)21 g19 gof which saturates (g)12 g11 gCarbohydrate (g)24 g22 gof which sugar,https://www.tesco.com/groceries/en-GB/products/305947489
Youngs Gastro 2 Mediterranean Tomato Fish Bakes 340G,(10),2.1,2.50,2 Pollock Fillet Portions in a Tomato Sauce with a Red Pepper & Parsley Crumb Topping,"Alaska Pollock (49%) (Fish), Tomatoes (20%), Water, Concentrated Tomato Puree, Breadcrumb [Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin (B3), Thiamin (B1)), Maize Flour, Yeast, Wheat Gluten, Salt], Rapeseed Oil, Onion, Cornflour, Red Pepper, Sundried Tomato Paste (Rehydrated Sundried Tomato, Rapeseed Oil, White Wine Vinegar, Glucose Syrup, Salt), Garlic Puree, Parsley, Single Cream (Milk), Basil, Sugar, Salt, Cayenne Pepper, White Pepper",Energy 400kJ ,Energy 400kJ616kJ8400kJ-95kcal146kcal7%2000kcalFat 2.7g4.2g6%70g(of which saturates) 0.3g0.5g2%20gCarbohydrate 6.6g10.1g(of which sugars) 1.9g2.9g3%90gFibre 0.8g1.2gProtein 10.7g16.5gSalt 0.,https://www.tesco.com/groceries/en-GB/products/305734419
Ben And Jerry's Netflix & Chilld Ice Cream 465Ml,(12),4.1,4.50,Peanut Butter (5%) Dairy Ice Cream with Sweet & Salty Pretzel (8.5%) Swirls & Brownie Pieces (9.5%),"Water, Cream (Milk) (21%), Condensed Skimmed Milk, Sugar, Vegetable Oils (Soybean Oil, Coconut Oil, Rapeseed Oil), Peanuts, Flours (Wheat Flour, Barley Malt), Free Range Egg Yolk, Starch, Sugar Cane Syrup, Fat-Reduced Cocoa Powder, Salt, Egg, Egg White Powder, Stabilisers (Carrageenan, Guar Gum), Emulsifier (Soybean Lecithins), Vanilla Extract, Raising Agent (Sodium Bicarbonate), Sugar, Vanilla: Mass balance is used to match Fairtrade sourcing, total 18%",Energy 1156 kJ ,"Energy 1156 kJ1006 kJ-276 kcal240 kcal12%Fat 16 g14 g20% of which saturates 7,1 g6,1 g31%Carbohydrate 28 g24 g9% of which sugars 23 g20 g22%Protein 4,9 g4,3 g9%Salt 0,70 g0,61 g10%*% of Reference intak",https://www.tesco.com/groceries/en-GB/products/305519312
Halo Top Sea Salt Caramel Ice Cream 473Ml,(17),3.2,5.00,Sea Salt Caramel Ice Cream with Sugar and Sweeteners,"Milk, Eggs, Sweetener (Erythritol), Dietary Fibre, Milk Protein Concentrate, Cream, Organic Cane Sugar, Caramel Swirl (5%) (Corn Syrup, Skimmed Milk, Sugar, Butter, Salt, Natural Flavour), Emulsifier (Vegetable Glycerin), Sea Salt, Natural Flavours, Organic Stabiliser (Carob Bean Gum, Guar Gum), Organic Sweetener (Steviol Glucosides(Stevia)), Contains 5% of Organic ingredients",Nan,"Energy335 kJ283 kJ-80 kcal68 kcal3%Fat2.4g2g3%of which Saturates1.2g1g5%Carbohydrate, total16g14g5%of which Sugars7.3g6.2g7%of which Polyols5.3g4.5gFibr",https://www.tesco.com/groceries/en-GB/products/299443317
Weight Watchers Aromatic Chicken Noodles 400G,(2),2.5,2.80,"A delicious fusion of seared chicken, crunchy vegetables and noodles coated in an oriental style sauce","Water, Cooked Spiced Noodles (23%, Water, Fortified Wheat Flour (contains Calcium Carbonate, Iron, Niacin, Thiamin), Salt, Turmeric, Paprika), Vegetables (20%, Adzuki Beans, Broccoli, Edamame Soya Beans, Roasted Red Peppers, Yellow Peppers), Cooked Chicken Pieces (17%, Chicken, Salt, Dextrose), Tomato Ketchup (Tomatoes, Spirit Vinegar, Sugar, Salt, Spice and Herb Extracts (contain Celery), Spice), Sliced Black Mushroom, Sugar, Modified Maize Starch, Garlic, Ginger Purée, Rice Vinegar, Dark Soya Sauce (Soy Sauce (Water, Soya Beans, Wheat Flour, Salt), Golden Sugar, Water, Salt), Sesame Seed Oil, Oyster Flavour Sauce (Water, Sugar, Salt, Molasses, Cornflour, Flavouring), Rapeseed Oil, Red Chilli, Caramelised Sugar Syrup, Ground Fennel, Ground Star Anise, Cinnamon, Ground Black Pepper, Ground Clove",Energy 423 kJ ,Energy423 kJ1692 kJ-100 kcal401 kcal20%Fat1.5g6.0g9% - of which saturates0.3g1.1g6%Carbohydrate12.5g49.8g19% - of which sugars3.9g15.6g17%Fibre2.4g9.4gProte,https://www.tesco.com/groceries/en-GB/products/297491199
Kirsty's Luxury Apple Pie 322G,(29),4.1,3.00,"Gluten free dough base with apple filling (47%) and apple wedges (28%), dusted with sugar cinnamon.","Apples (68%), Sugar, Maize Starch, Vegetable Fat (Palm), Modified Starches, Vegetable Oil (Rapeseed), Glucose Fructose Syrup, Pregelatinised Rice Flour, Thickeners (E410, E415, E412), Almonds, Raising Agents (E450, E500), Acidifier (E330), Salt, Caramelised Sugar, Natural Flavouring, Emulsifier (E471), Spice (Cinnamon), Gelling Agent (E440), Acidity Regulators (E332, E327)",Nan,Energy kJ663kJ1065kJEnergy kcal158kcal253kcalFat 4.8g7.7g(of which saturates)2.1g3.4gCarbohydrates27.1g43.6g(of which sugars)16.3g26.,https://www.tesco.com/groceries/en-GB/products/304799764
Birds Eye Traditional Beef Dinner 400G,(9),2.7,2.50,"Beef dinner with sliced beef, roast potatoes, garden peas, carrots and Yorkshire puddings, in gravy.","Gravy (33%) (Water, Beef Stock (Beef Extract, Salt, Vegetable Purée (Carrot, Leek), Onion Powder, Tomato Purée), Cornflour, Colour: Caramel, Tomato Purée), Roast Potato (24%) (Potato, Sunflower Oil, Rice Flour, Dextrin, Potato Starch, Salt, Dextrose, Colour: Caramel, Natural Flavouring), Marinated Beef (12%) (Beef, Water, Dextrose, Salt, Tapioca Starch), Carrot (12%), Peas (11%), Yorkshire Puddings (8%) (Fortified Wheat Flour (Wheat, Calcium Carbonate, Iron, Niacin, Thiamin), Whole Egg, Water, Rapeseed Oil, Egg White, Skimmed Milk Powder, Salt)",Energy As sold 100g provides: ,Energy - kJ407kJ1609kJ- kcal97kcal382kcalFat 2.1g8.4g- of which Saturates 0.4g1.6gCarbohydrate 12g47,https://www.tesco.com/groceries/en-GB/products/279249970
Birds Eye Traditional Chicken Dinner 400G,(3),2.3,2.50,"Chicken dinner with whole chicken breast, roast potatoes, garden peas, carrots and a sage and onion stuffing ball, in gravy.","Gravy 27% (Water, Chicken Stock (Chicken Extract, Sugar, Salt, Cornflour, Concentrated Onion Juice), Cornflour, Vegetable Stock (Carrot, Onion, Leek), Caramelised Sugar, Tomato Purée, Sugar, Dried Sage), Roast Potato (20%) (Potato, Sunflower Oil, Rice Flour, Dextrin, Potato Starch, Salt, Dextrose, Colour: Caramel, Natural Flavouring), Marinated Chicken Breast (20%) (Chicken Breast, Salt, Dextrose), Carrot (14%), Peas (12%), Sage and Onion Stuffing Ball (7%) (Water, Fortified Wheat Flour (Wheat, Calcium Carbonate, Iron, Niacin, Thiamin), Dried Onion, Salt, Rapeseed Oil, Dried Sage, Raising Agents (Diphosphates, Sodium Carbonates), Dried Parsley, Sage Extract, Yeast)",Energy As sold 100g provides: ,Energy - kJ359kJ1473kJ- kcal85kcal349kcalFat 1.2g4.8g- of which Saturates 0.2g0.8gCarbohydrate 10g42,https://www.tesco.com/groceries/en-GB/products/279250155
Tesco Plant Chef 2 Peanut Burgers 227G,(11),3.4,1.75,"2 peanut, brown rice, edamame soya bean, red pepper, avocado, sweet potato and curry seasoning burgers.","Peanut Paste (16%), Peanut (14%), Brown Rice [Water, Brown Rice], Edamame Soya Beans, Red Pepper, Spring Onion, Onion, Carrot, Avocado (6%), Dried Potato, Sweet Potato, Garlic, Coriander Powder, Paprika, Salt, Cumin Powder, Turmeric Powder, Ginger Powder, Fenugreek, Garam Masala [Coriander Powder, Cumin Powder, Cinnamon, Cardamom, Clove Powder, Star Anise, Ginger Powder, Nutmeg, Fennel Seed, Black Pepper], Cayenne Pepper, Black Pepper, Cinnamon, Cardamom",Energy 1197kJ / 289kcal ,Energy 1197kJ / 289kcal1281kJ / 309kcal15%Fat 21.1g22.6g32% of which saturates 1.7g1.8g9%Carbohydrate 7.8g8.3g of which sugars 6.0g6.4g7%Fibre 10.2g10.9gProtein 11.9g12.7gSalt 0.4g0.4g7%Pack contains 2 servings---*Reference intake of an average ,https://www.tesco.com/groceries/en-GB/products/305521412
Tesco Pork Joint With Stuffing Balls 600G,(12),2.6,3.75,"Rind off boneless roasting pork loin joint with added water and pork, sage and onion stuffing balls.","INGREDIENTS: Pork (87%), Water, Onion, Rice Flour, Gram Flour, Salt, Maize Starch, Glucose Syrup, Sage, Acidity Regulator (Sodium Carbonate), Tapioca Starch, Spirit Vinegar, White Pepper, Parsley, Preservative (Sodium Metabisulphite), Nutmeg, Coriander, Antioxidant (Ascorbic Acid), Stabiliser (Xanthan Gum), Dextrose.",Energy 707kJ / 169kcal ,Energy707kJ / 169kcal884kJ / 211kcalFat7.2g9.0gSaturates2.8g3.5gCarbohydrate3.4g4.3gSugars0.8g1.0gFibre1.0g1.3gProtein22.1g27.6gSalt0.6g0.8g* Reference intake of an average adult (8400 kJ / 2000 kcal)--When cooke,https://www.tesco.com/groceries/en-GB/products/299385420
Nestle Smarties Ice Cream Cones 6 X 70Ml,(5),3.2,1.90,"Vanilla flavour ice cream in a biscuit cone with chocolate flavour coating and mini Smarties®*
*Milk chocolate in a crisp sugar shell","Vanilla Flavour Ice Cream (Partially Reconstituted Skimmed Milk Concentrate, Glucose Syrup, Sugar, Coconut Oil, Maltodextrin, Whey Powder (from Milk), Emulsifier (Mono- and Diglycerides of Fatty Acids), Stabilisers (Locust Bean Gum, Guar Gum), Flavouring), Biscuit Cone (15%) (Wheat Flour, Sugar, Coconut Oil, Emulsifier (Soya Lecithin)), Chocolate Flavour Coating (11%) (Vegetable Oils in varying proportions (Coconut, Sunflower), Sugar, Fat-Reduced Cocoa Powder, Emulsifier (Soya Lecithin)), Mini Smarties® (8%) (Sugar, Cocoa Butter, Skimmed Milk Powder, Cocoa Mass, Vegetable Oils (Shea Kernel, Palm), Butter Oil (from Milk), Wheat Flour, Whey Powder (from Milk), Rice Starch, Emulsifier (Sunflower Lecithin), Fruit and Vegetable Concentrates (Safflower, Radish, Black Carrot, Lemon, Hibiscus), Spirulina Concentrate, Glazing Agents (Carnauba Wax, Beeswax White), Flavouring)",Energy 1165kJ ,Energy 1165kJ669kJ458kJ8400kJ-278kcal159kcal109kcal2000kcalFat 10.1g5.8g4.0g70g of which: saturates 6.9g3.9g2.7g20gCarbohydrate 42.4g24.3g16.7g260g of which: sugars 26.3g15.1g10.3g90gFibre 0.6g0.3g0.2g-Protein 3.8g2.2g1.5g50gSalt 0.11g0.06g0.04g6g*Reference Intake of an average adult (8400kJ/2000kcal)----**One cone (70m,https://www.tesco.com/groceries/en-GB/products/287187152
