Name,Review_Count,Rating,Prices,Description,Ingredients,Cal,Nutrition,url
Tesco Finest Super Seeded Farmhouse Loaf 400G,(1),5,0.85,Sliced white bread with mixed seeds and grains.,"INGREDIENTS: Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Mixed Seeds (16%) [Sunflower Seed, Brown Linseed, Millet, Poppy Seed, Pumpkin Seed, Golden Linseed], Malted Wheat Flakes, Yeast, Wheat Gluten, Fermented Wheat Flour, Salt, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Mono- and Di-Acetyl Tartaric Acid Esters of Mono- and Di-Glycerides of Fatty Acids), Spirit Vinegar, Rapeseed Oil, Flour Treatment Agent (Ascorbic Acid).",Energy 1259kJ / 300kcal ,Energy1259kJ / 300kcal415kJ / 99kcalFat9.4g3.1gSaturates1.2g0.4gCarbohydrate39.6g13.1gSugars3.0g1.0gFibre5.3g1.7,https://www.tesco.com/groceries/en-GB/products/307355778
Tesco Madeira Party Cake Each,(3),3.7,6.00,"Madeira sponge cake with raspberry jam, filled and topped with frosting and finished with chocolate decorations.","INGREDIENTS: Frosting (22%) [Sugar, Palm Oil, Palm Stearin, Rapeseed Oil, Dried Glucose Syrup, Water, Palm Kernel Oil, Humectant (Glycerol), Emulsifier (Mono- and Di-Glycerides of Fatty Acids), Colour (Carotenes)], Sugar, Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Pasteurised Egg, Rapeseed Oil, Raspberry Jam (5%) [Glucose-Fructose Syrup, Raspberry Concentrate, Sugar, Gelling Agent (Pectin), Colour (Anthocyanins), Acidity Regulators (Sodium Citrate, Citric Acid), Flavouring], Humectant (Glycerol), Dried Skimmed Milk, Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), Maize Starch, Cocoa Mass, Cocoa Butter, Dried Whole Milk, Emulsifiers (Sodium Stearoyl-2-Lactylate, Soya Lecithins, Ammonium Phosphatides, Acacia, Sunflower Lecithins), Dried Glucose Syrup, Preservative (Potassium Sorbate), Rice Flour, Shea Fat, Flavouring, Palm Oil, Citric Acid, Milk Sugar, Whey Powder (Milk), Anhydrous Milk Fat, Dextrose, Salt, Honey.",Energy 1654kJ / 394kcal ,Energy1654kJ / 394kcal976kJ / 233kcalFat16.1g9.5gSaturates3.2g1.9gCarbohydrate57.7g34.0gSugars40.2g23.7gFibre1.2g0.,https://www.tesco.com/groceries/en-GB/products/265217995
Mr Kipling Deluxe Millionaire Whirls 6 Pack,(4),3.5,2.25,"Shortcake Whirls Filled with Salted Caramel Flavour Buttercream (16%) and Toffee Sauce (8%), Part Enrobed in Milk Chocolate (13%).","Wheat Flour (with added Calcium, Iron, Niacin, Thiamin), Vegetable Oils (Palm, Rapeseed), Icing Sugar, Milk Chocolate (Sugar, Cocoa Mass, Cocoa Butter, Milk Fat, Skimmed Milk Powder, Whey Powder (Milk), Vegetable Fats (Palm, Shea), Emulsifier (Soya Lecithin), Flavouring), Toffee Sauce (Glucose Syrup, Sweetened Condensed Milk (Milk, Sugar), Humectant (Vegetable Glycerine), Unsalted Butter (Milk), Sugar, Dextrose, Fructose, Gelling Agent (Pectin), Salt, Acidity Regulator (Sodium Citrates), Flavouring), Unsalted Butter (Milk), Invert Sugar Syrup, Soluble Maize Fibre, Salt, Maize Starch, Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), Fructose, Maltodextrin, Sucrose, Humectant (Vegetable Glycerine), Colours (Plain Caramel, Curcumin), Flavourings, Sugar, Emulsifiers (Polyglycerol Esters of Fatty Acids, Mono- and Diglycerides of Fatty Acids)",Energy 2213kJ ,Energy2213kJ697kJ-530kcal167kcalFat31.0g9.8gof which Saturates14.0g4.4gCarbohydrate57.5g18,https://www.tesco.com/groceries/en-GB/products/306949999
Tesco Finest 2 Black Forest Cupcakes,(5),2.2,1.75,"2 Chocolate sponge cakes with vanilla flavoured buttercream, filled with cherry sauce, decorated with a half glacé cherry and chocolate flake sprinkles.","INGREDIENTS: Vanilla Flavoured Buttercream (44%) [Icing Sugar, Butter (Milk), Palm Oil, Palm Fat, Rapeseed Oil, Flavouring], Sugar, Pasteurised Egg, Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Rapeseed Oil, Fat Reduced Cocoa Powder, Glucose, Glacé Cherry [Cherry, Glucose-Fructose Syrup, Sugar, Acidity Regulator (Citric Acid), Colour (Anthocyanins), Preservative (Sulphur Dioxide)], Dextrose, Butter (Milk), Humectant (Glycerol), Whey Powder (Milk), Cherry Purée, Modified Maize Starch, Raising Agents (Potassium Carbonates, Disodium Diphosphate, Calcium Phosphates), Maize Starch, Cherry Concentrate, Emulsifiers (Polyglycerol Esters of Fatty Acids, Mono- and Di-Glycerides of Fatty Acids, Rapeseed Lecithins), Preservatives (Potassium Sorbate, Calcium Propionate), Palm Oil, Shea Fat, Flavourings, Colour (Anthocyanins), Glazing Agent (Shellac), Acidity Regulator (Potassium Hydroxide).",Energy 1979kJ / 473kcal ,Energy1979kJ / 473kcal1682kJ / 402kcalFat25.2g21.4gSaturates10.9g9.3gCarbohydrate58.2g49.4gSugars46.2g39.3gFibre1.3g1.,https://www.tesco.com/groceries/en-GB/products/305979072
Tesco Finest 2 Sticky Toffee Cupcakes,(1),5,1.75,"2 Toffee flavour sponge cakes with caramel flavoured buttercream, filled with salted caramel sauce, decorated with salted caramel drizzle and fudge cubes.","INGREDIENTS: Caramel Flavoured Buttercream (44%) [Icing Sugar, Butter (Milk), Sugar, Palm Oil, Golden Syrup, Double Cream (Milk), Whey Powder (Milk), Palm Fat, Rapeseed Oil, Brown Sugar, Modified Maize Starch, Skimmed Milk, Colour (Plain Caramel), Preservatives (Potassium Sorbate, Calcium Propionate), Sea Salt, Maize Starch, Milk Sugar], Sugar, Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Pasteurised Egg, Rapeseed Oil, Colour (Plain Caramel), Golden Syrup, Modified Maize Starch, Butter (Milk), Double Cream (Milk), Skimmed Milk, Glucose Syrup, Raising Agents (Potassium Carbonates, Disodium Diphosphate, Calcium Phosphates), Flavouring, Palm Oil, Emulsifiers (Polyglycerol Esters of Fatty Acids, Mono- and Di-Glycerides of Fatty Acids), Preservatives (Potassium Sorbate, Calcium Propionate), Palm Fat, Humectant (Glycerol), Dextrose, Sea Salt, Maize Starch, Dried Glucose Syrup, Salt, Acidity Regulator (Potassium Hydroxide), Milk Sugar.",Energy 1958kJ / 468kcal ,Energy1958kJ / 468kcal1684kJ / 403kcalFat25.0g21.5gSaturates11.2g9.7gCarbohydrate57.7g49.6gSugars46.0g39.6gFibre0.9g0.,https://www.tesco.com/groceries/en-GB/products/305944476
Thorntons Mini Caramel Shortcks 9Pk Price Marked,(2),5,1.00,Shortcake Squares Covered with a Caramel Layer and Topped with Milk Chocolate,"Caramel (46%) [Sweetened Condensed Milk (Whole Milk, Sugar), Partially Inverted Sugar Syrup, Toffee Sauce (Sugar, Glucose Syrup, Sweetened Condensed Milk (Whole Milk, Sugar), Double Cream (Milk), Butter (Milk), Water, Modified Maize Starch, Invert Sugar Syrup, Humectant (Sorbitol), Salt, Preservative (Potassium Sorbate)), Palm Oil, Butter (Milk), Dried Whey (Milk), Palm Kernel Oil, Rapeseed Oil, Water, Flavouring, Emulsifier (Mono and Diglycerides of Fatty Acids), Preservative (Potassium Sorbate), Salt], Biscuit Base (38%) [Palm Oil, Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Wholemeal Wheat Flour, Sugar, Water, Palm Kernel Oil, Oat Flour, Coconut Oil, Partially Inverted Sugar Syrup, Raising Agents (Sodium Hydrogen Carbonate, E503), Salt, Rapeseed Oil], Milk Chocolate (15%) [Sugar, Dried Whole Milk, Cocoa Butter, Cocoa Mass, Milk Fat, Emulsifier (Soya Lecithin)]",Nan,Energy 2050 kJ286 kJ-491 kcal69 kcalFat 29.5 g4.1 g of which Saturates 15.5 g2.2 gCarbohydrates50.6 ,https://www.tesco.com/groceries/en-GB/products/271768840
Abbott's Bakery Malted Bloomer 800G,(6),5,1.00,Brown Bread with Malted Wheat Flakes,"Wheat Flour (with Calcium, Iron, Niacin (B3) and Thiamin (B1)), Water, Malted Wheat Flakes (6%), Yeast, Wheat Protein, Malted Barley Flour, Malted Wheat Flour, Wheat Bran, Fermented Wheat Flour, Salt, Toasted Wheat Flakes, Wholemeal Wheat Flour, Vegetable Oils (Rapeseed, Sustainable Palm), Soya Flour, Dried Malted Wheat Sourdough, Vinegar, Wheat Semolina, Flour Treatment Agent: Ascorbic Acid (Vitamin C)",Energy 1063 kJ /251 kcal  ,Energy1063 kJ /251 kcal 606 kJ /143 kcal7%Fat2.4 g1.4 g2%of which: saturates0.4 g0.2 g1%Carbohydrate45.8 g26.1 g10%of which: sugars3.5 g2.0 g2%Fibre3.6 g2.1 gProtein9.8 g5.6 g11%Salt0.85 g0.48 g8%+ RI = Reference Intake---Reference Intake ,https://www.tesco.com/groceries/en-GB/products/303544434
Thorntons Mini Brownie Bites 9Pk,(2),2.5,1.00,"Chocolate Brownies Baked with Chocolate Fudge Pieces, Dipped in Milk Chocolate","Milk Chocolate (28%) [Sugar, Dried Whole Milk, Cocoa Butter, Cocoa Mass, Milk Fat, Emulsifier (Soya Lecithin)], Sugar, Chocolate Fudge Cubes (13%) [Sugar, Glucose Syrup, Sweetened Condensed Milk (Whole Milk, Sugar), Palm Oil, Cocoa Mass, Invert Sugar Syrup, Double Cream (Milk), Humectant (Sorbitol), Cocoa Butter, Butter (Milk), Dried Whole Milk, Dextrose, Emulsifier (Soya Lecithin), Fat Reduced Cocoa Powder, Salt, Palm Kernel Oil, Milk Fat, Dried Egg White, Milk Protein, Flavouring], Pasteurised Egg, Wheat Flour (Wheat Flour, Calcium Carbonate, iron, Niacin, Thiamin), Toffee Sauce [Sugar, Glucose Syrup, Sweetened Condensed Milk (Whole Milk, Sugar), Double Cream (Milk), Butter (Milk), Water, Modified Maize Starch, Invert Sugar Syrup, Humectant (Sorbitol), Salt, Preservative (Potassium Sorbate)], Palm Oil, Fat Reduced Cocoa Powder, Rapeseed Oil, Glucose Syrup, Salt, Preservative (Potassium Sorbate), Emulsifier (E471)",Nan,Energy 1825 kJ255 kJ-435 kcal61 kcalFat 19.2 g2.7 g of which Saturates 9.9 g1.4 gCarbohydrates58.5 ,https://www.tesco.com/groceries/en-GB/products/271768892
Plantastic Cherry & Chocolate Flapjack 3 Pack,(9),3.7,2.25,"Chocolate and cherry flavour flapjack slices with a cherry filling, baked with desiccated coconut and sunflower seeds.","Oat Flakes (42%), Partially Inverted Refiners Syrup (Golden Syrup) (14%), Cherry Filling (12%) (Sugar, Cherry Purée, Dextrose, Maize Starch, Gelling Agent (Pectin), Preservative (Potassium Sorbate)), Vegetable Oils (Rapeseed, Palm), Light Brown Sugar, Desiccated Coconut (4%), Concentrated Date Juice, Sunflower Seeds (2.5%), Dark Chocolate Powder (1.5%) (Cocoa Powder, Cocoa Mass, Sugar), Salt, Preservative (Potassium Sorbate), Tapioca Starch, Flavouring",Energy 1801kJ ,Energy 1801kJ1331kJ-430kcal318kcalFat 19.0g14.0g of which Saturates 5.8g4.3gCarbohydrate 55.9g41.3g of,https://www.tesco.com/groceries/en-GB/products/306500050
Warburtons White Bakers Bloomer 800G,(3),5,1.30,Extra Thick Sliced White Bread,"Wheat Flour [with Calcium, Iron, Niacin (B3) and Thiamin (B1)], Water, Yeast, Vegetable Oil (Rapeseed, Sustainable Palm), Salt, Soya Flour, Preservative: Calcium Propionate, Flour Treatment Agents: Ascorbic Acid (Vitamin C), E920 (Vegetarian)",Energy 1013kJ ,Energy1013kJ628kJ8400kJ-239kcal148kcal2000kcalFat2.5g1.5g70g of which saturates0.5g0.3g20gCarbohydrate43.9g27.2,https://www.tesco.com/groceries/en-GB/products/305838752
Simply Doughnuts Strawberry Jam Filled 4 Pack,(5),1.8,1.20,Simply Doughnuts Strawberry Jam Filled 4 Pack ,"Doughnut: Fortified Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Dextrose, Yeast, Emulsifiers: Mono-and Diglycerides of Fatty Acids; Sodium Acid Pyrophosphate; Diacetyltartaric Acid Esters of Mono-and Diglycerides; Sodium Stearoyl Lactate, Whole Egg Powder, Soya Flour, Potato Granules [Potato, Emulsifier: Mono-and Diglycerides of Fatty Acids, Antioxidant: Sodium Metabisulphite], Rapeseed Oil, Whey Powder (Milk), Salt, Raising Agents: Sodium Bicarbonate; Maize Starch, Wheat Gluten, Preservatives: Calcium Propionate; Potassium Sorbate, Vanilla Flavouring, Deactivated Yeast, Stabilisers: Hydroxypropyl Methyl Cellulose; Guar Gum, Colour: Annatto, Strawberry Jam Filling: (33%): Glucose-Fructose Syrup, Strawberries, Gelling Agent: Pectin, Acidity Regulators: Sodium Citrates, Citric Acid, Colour: Anthocyanins, Sugar, Preservative: Potassium Sorbate, Natural Flavouring, Sugar Coating: Dextrose, Cornflour, Palm Oil.",Nan,,https://www.tesco.com/groceries/en-GB/products/306942442
Tesco Chocolate & Salted Caramel Muffins 4 Pack,(6),3.5,1.20,4 Chocolate and salted caramel flavoured muffins with dark chocolate chips and a salted caramel filling.,"INGREDIENTS: Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Sugar, Rapeseed Oil, Pasteurised Egg, Water, Dark Chocolate Chips (4%) [Sugar, Cocoa Mass, Cocoa Butter, Emulsifier (Soya Lecithins), Flavouring], Glucose-Fructose Syrup, Modified Maize Starch, Fat Reduced Cocoa Powder, Whey Powder (Milk), Raising Agents (Disodium Diphosphates, Potassium Carbonates), Emulsifier (Mono- and Di-Glycerides of Fatty Acids), Caramel Powder [Whey Protein (Milk), Butter (Milk), Maltodextrin, Dried Skimmed Milk, Flavouring], Humectant (Glycerol), Salt, Flavourings, Colours (Plain Caramel, Titanium Dioxide), Thickeners (Cellulose, Sodium Carboxymethylcellulose), Preservative (Potassium Sorbate), Acidity Regulator (Tartaric Acid).",Energy 1593kJ / 380kcal ,Energy1593kJ / 380kcal1163kJ / 278kcalFat17.3g12.6gSaturates2.1g1.6gCarbohydrate50.0g36.5gSugars30.9g22.6gFibre2.5g1.,https://www.tesco.com/groceries/en-GB/products/306799790
Tesco 6 Chocolate Filled Crepes,(4),2.2,1.00,6 Pancakes with chocolate and hazelnut filling.,"INGREDIENTS: Chocolate and Hazelnut Filling (44%) [Sugar, Sunflower Oil, Milk Sugar, Fat Reduced Cocoa Powder, Cocoa Mass, Dried Skimmed Milk, Hazelnut Paste, Emulsifier (Sunflower Lecithins), Flavouring], Wheat Flour, Sugar, Egg, Dextrose, Concentrated Butter (Milk), Dried Skimmed Milk, Salt, Wheat Gluten, Sunflower Oil.",Energy 1803kJ / 429kcal ,Energy1803kJ / 429kcal577kJ / 137kcalFat16.2g5.2gSaturates3.7g1.2gCarbohydrate63.5g20.3gSugars41.4g13.2gFibre3.0g1.,https://www.tesco.com/groceries/en-GB/products/306941079
Kingsmill 5050 Vitamin Boost Rolls 6 Pack,No ratings yet,Nan,1.00,6 Soft White Rolls made with 50% Wholemeal Wheat Flour (31% of the baked rolls),"Wheat Flour (31%) (with Calcium, Iron, Niacin (B3) and Thiamin (B1)), Wholemeal Wheat Flour (31%), Water, Yeast, Vegetable Oils (Rapeseed, Sustainable Palm), Salt, Soya Flour, Emulsifiers: E471, E472e, Vinegar, Calcium Carbonate, Vitamin and Mineral Premix (Maltodextrin, Niacin, Iron, Vitamin B6, Thiamin, Folic Acid, Vitamin D), Preservative: Calcium Propionate, Flour Treatment Agent: Ascorbic Acid (Vitamin C)",Energy 1061kJ ,Energy 1061kJ668kJ8%-251kcal158kcal8%Fat 4.6g2.9g4% of which: saturates 1.2g0.8g4%Carbohydrate 41.3g26.0g10% of which: sugars 2.8g1.8g2%Fibre 4.0g2.5gProtein 9.2g5.8g12%Salt 0.90g0.57g10%Vitamin D 2.6µg (52% RI†)1.6µg32%Thiamin0.7mg (64% RI†)0.4mg36%Niacin 7.8mg (49% RI†)4.9mg31%Vitamin B6 0.8mg (57% RI†)0.5mg36%Folic acid 174µg (87% RI†)110µg55%Calcium 3,https://www.tesco.com/groceries/en-GB/products/305834013
Warburtons Half & Half Rolls 6 Pack,(1),2,1.00,6 Sliced White Rolls Made with 50% Wholemeal Flour,"Wheat Flour [with Calcium, Iron, Niacin (B3) and Thiamin (B1)] and Wholemeal Wheat Flour, Water, Yeast, Vegetable Oil (Rapeseed, Sustainable Palm), Sugar, Calcium Carbonate, Salt, Wheat Gluten, Emulsifiers: E471, E472e, E481, Soya Flour, Vitamin D, Preservative: Calcium Propionate, Flour Treatment Agents: Ascorbic Acid (Vitamin C), E920 (Vegetarian), Flavouring",Energy Per 100g of product ,ENERGY1067kJ587kJ8400kJ-254kcal140kcal2000kcal%NRV*FAT4.0g2.2g70g of which saturates0.8g0.4g20gCARBOHYDRATE42.7g23.5g260g of which sugars 4.1g2.3g90gFIBRE4.0g2.2gPROTEIN9.7g5.3g50gSALT0.98g0.54g6gCALCIUM6,https://www.tesco.com/groceries/en-GB/products/304783834
Warburtons 4 Sliced Sandwich Rolls,(19),4.9,1.00,Roll with us,"Wheat Flour [with Calcium, Iron, Niacin (B3) and Thiamin (B1)], Water, Vegetable Oil (Rapeseed, Sustainable Palm, Sunflower), Sugar, Yeast, Emulsifiers: E471, E481, E472e, Preservative: Calcium Propionate, Gelling Agent: E466, Soya Flour, Flour Treatment Agents: Ascorbic Acid (Vitamin C), E920 (Vegetarian)",Nan,Energy 1100kJ792kJ8400kJ-262kcal189kcal2000kcalFat 4.0g2.9g70g of which saturates 0.7g0.5g20gCarbo,https://www.tesco.com/groceries/en-GB/products/306929292
Abbott's Bakery White Bloomer 800G,(1),5,1.00,White Bread with Wheat and Rye Sourdough,"Wheat Flour (with Calcium, Iron, Niacin (B3) and Thiamin (B1)), Water, Yeast, Wheat and Rye Sourdough (1.5%), Fermented Wheat Flour, Salt, Vegetable Oils (Rapeseed, Sustainable Palm), Vinegar, Dried Malted Wheat Sourdough, Soya Flour, Wheat Semolina, Wheat Starch, Flour Treatment Agent: Ascorbic Acid (Vitamin C)",Energy 1026 kJ / 242 kcal ,Energy1026 kJ / 242 kcal585 kJ / 138 kcal7%Fat2.1 g1.2 g2%of which: saturates0.4 g0.2 g1%Carbohydrate45.9 g26.2 g10%of which: sugars3.6 g2.1 g2%Fibre2.5 g1.4 gProtein8.7 g5.0 g10%Salt0.88 g0.50 g8%+ RI = Reference Intake---Reference Intake ,https://www.tesco.com/groceries/en-GB/products/303544329
Tesco 9 Festive Brownie Bites,No ratings yet,Nan,0.50,9 Chocolate brownie bites with dark chocolate chunks.,"INGREDIENTS: Sugar, Dark Chocolate (18%) [Cocoa Mass, Sugar, Cocoa Butter, Emulsifier (Soya Lecithins)], Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Butter (Milk), Water, Golden Syrup (Partially Inverted Refiners Syrup), Dried Egg, Humectant (Glycerol), Fat Reduced Cocoa Powder, Rapeseed Oil, Whey Powder (Milk), Salt.",Energy 211kJ / 50kcal ,Energy211kJ / 50kcal1759kJ / 420kcalFat2.3g18.9gSaturates1.2g9.7gCarbohydrate6.9g57.6gSugars5.3g43.9gFibre0.2g1.,https://www.tesco.com/groceries/en-GB/products/304383680
Soreen Sliced Malt Loaf 290G,(2),3,1.30,A sliced fruited malt loaf,"Fortified Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin (B3), Thiamin (B1)), Water, Raisins (14%), Partially Inverted Sugar Syrup (Partially Inverted Sugar Syrup, Colour: E150c), Maize Starch, Malted Barley Flour (5%), Barley Malt Extract (4.4%), Vegetable Fat (Rapeseed, Palm), Rice Starch, Salt, Yeast, Preservative: Calcium Propionate",Energy 1262 kJ ,Energy1262 kJ332 kJ-298 kcal78 kcalFat2.5 g0.8 gof which saturates0.6 g0.2 gCarbohydrate58.2 g,https://www.tesco.com/groceries/en-GB/products/305953436
Tesco 10 Chocolate Cake Bars,No ratings yet,Nan,1.35,"10 Chocolate sponge cake bars topped with chocolate flavoured buttercream, covered with milk chocolate.","INGREDIENTS: Milk Chocolate (36%) [Sugar, Cocoa Butter, Cocoa Mass, Dried Skimmed Milk, Milk Fat, Shea Fat, Palm Oil, Sal Fat, Emulsifiers (Soya Lecithins, Polyglycerol Polyricinoleate), Flavouring], Chocolate Flavoured Buttercream (26%) [Sugar, Butter (Milk), Glucose Syrup, Fat Reduced Cocoa Powder, Humectant (Glycerol), Maize Starch, Salt, Egg White], Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Sugar, Pasteurised Egg, Humectant (Glycerol), Dextrose, Soya Flour, Fat Reduced Cocoa Powder, Whey Powder (Milk), Raising Agents (Disodium Diphosphate, Potassium Carbonate), Preservative (Potassium Sorbate), Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids), Wheat Starch.",Energy 1814kJ / 433kcal ,Energy1814kJ / 433kcal544kJ / 130kcalFat19.2g5.8gSaturates12.0g3.6gCarbohydrate58.6g17.6gSugars46.1g13.8gFibre1.7g0.,https://www.tesco.com/groceries/en-GB/products/306926577
Tesco 10 Double Chocolate Mini Rolls,No ratings yet,Nan,1.30,"10 Chocolate flavoured mini rolls filled with chocolate flavoured buttercream, covered in milk chocolate.","INGREDIENTS: Chocolate Flavoured Buttercream (32%) [Icing Sugar, Butter (Milk), Glucose Syrup, Humectant (Glycerol), Fat Reduced Cocoa Powder, Salt, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids), Preservative (Potassium Sorbate), Flavouring], Milk Chocolate (32%) [Sugar, Cocoa Butter, Cocoa Mass, Dried Skimmed Milk, Milk Fat, Shea Fat, Palm Oil, Sal Fat, Emulsifiers (Soya Lecithins, Polyglycerol Polyricinoleate), Flavouring], Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Sugar, Pasteurised Egg, Glucose Syrup, Soya Flour, Humectant (Glycerol), Fat Reduced Cocoa Powder, Whey Powder (Milk), Palm Oil, Potato Starch, Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids, Soya Lecithins), Preservative (Potassium Sorbate), Flavouring.",Energy 1886kJ / 451kcal ,Energy1886kJ / 451kcal547kJ / 131kcalFat21.5g6.2gSaturates13.6g3.9gCarbohydrate57.0g16.5gSugars42.2g12.2gFibre3.3g1.0,https://www.tesco.com/groceries/en-GB/products/306952833
Hoppers Chocolate Mini Rolls 10 Pack,No ratings yet,Nan,0.90,Hoppers Chocolate Mini Rolls 10 Pack ,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307345335
Tesco 6 Scotch Pancakes,No ratings yet,Nan,0.55,6 Pancakes made with partially inverted sugar syrup.,"Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Partially Inverted Sugar Syrup (8%), Sugar, Rapeseed Oil, Whey Powder (Milk), Pasteurised Egg, Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), Salt, Preservatives (Potassium Sorbate, Calcium Propionate), Acidity Regulator (Citric Acid).",Energy 1142kJ / 271kcal ,Energy1142kJ / 271kcal343kJ / 81kcalFat6.5g2.0gSaturates0.5g0.2gCarbohydrate46.7g14.0gSugars16.4g4.9gFibre1.8g0.,https://www.tesco.com/groceries/en-GB/products/306943297
Rolo Cake,No ratings yet,Nan,12.00,"Chocolate sponge cake, with chocolate frosting, toffee sauce centre, decorated with chocolate drops, mini Rolo® pieces and toffee sauce.","Sugar, Water, Toffee Sauce (9%) [Golden Syrup, Sugar, Dark Brown Sugar, Sweetened Condensed Milk, Unsalted Butter (Milk), Water, Palm Oil, Tapioca Starch, Burnt Sugar, Gelling Agent (Pectin), Salt, Preservative (Potassium Sorbate)], Rapeseed Oil, Fortified Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Pasteurised Whole Egg, Palm Oil, Fat Reduced Cocoa Powder, Humectant (Glycerol), Mini Rolo's® (4%) [Sugar, Glucose Syrup, Whole and Skimmed Milk Powder, Cocoa Mass, Cocoa Butter, Vegetable Fats (Palm, Shea, Illipe, Mango Kernel, Kokum Gurgi, Sal), Invert Sugar Syrup, Sweetened Condensed Skimmed Milk, Lactose and Proteins from Whey (Milk), Whey Powder (Milk), Butterfat (Milk), Emulsifier (Sunflower Lecithin), Salt, Flavourings], Milk Chocolate (3%) [Sugar, Cocoa Butter, Whole Milk Powder, Cocoa Mass, Lactose (Milk), Whey Powder (Milk), Emulsifier (Soya Lecithins), Vanilla Extract], Tapioca Starch, Dextrose Monohydrate, Dried Glucose Syrup, Skimmed Milk Powder, Maize Starch, Glucose Syrup, Raising Agents (Diphosphates, Sodium Bicarbonate), Emulsifiers (Sodium Stearoyl-2-Lactylate, Mono- and Diglycerides of Fatty Acids, Soya Lecithins), Dried Egg White, Preservative (Sorbic Acid), Acidity Regulators (Citric Acid, Sodium Hydroxide), Natural Flavouring",Energy 1777kJ/424kcal ,Energy1777kJ/424kcal1111kJ/265kcal13%Fat20.1g12.6g18%-of which saturates7.5g4.7g23%Carbohydrate55.1g34.5g13%-of which sugars38.9g24.3g27%Fibre2.4g1.5g6%Protein4.6g2.9g6%Salt0.36g0.23g4%*Reference intake of a,https://www.tesco.com/groceries/en-GB/products/307158551
Xbox Celebration Cake,(2),5,12.00,"Sponge with a layer of raspberry jam and sweet filling, covered with soft icing and filfished with edible decorations.","Sugar, Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Rapeseed Oil, Pasteurised Egg, Glucose Syrup, Glucose Fructose Syrup, Humectant (Glycerine), Palm Oil, Raspberry Concentrate, Palm Stearin, Stabilisers (Tragacanth, Xanthan Gum), Maize Starch, Raising Agents (Diphosphates, Sodium Bicarbonate), Emulsifiers (Mono and Diglycerides of Fatty Acids, Mono and Diacetyl Tartaric Acid Esters of Mono and Diglycerides of Fatty Acids, Sodium Stearoyl-2-Lactylate, Sorbitan Tristearate, Soya Lecithin, Sunflower Lecithin), Wheat Starch, Tapioca Starch, Preservative (Potassium Sorbate), Salt, Fat Reduced Cocoa Powder, Gelling Agent (Pectin), Acidity Regulators (Citric Acid, Sodium Citrate), Dextrose, Fructose, Skimmed Milk Powder, Flavouring, Colours (Beetroot Red, Curcumin, Riboflavin, Anthocyanins), Dried Egg White, Spirulina Concentrate, Sweet Filling 8%, Raspberry Jam 7%",Nan,Energy1679kJ1144kJ-399kcal272kcalFat12.7g8.7gof,https://www.tesco.com/groceries/en-GB/products/307154463
